conc0,conc6,conc9,conc15,conc20,conc30,conc40,conc60,all_solute_uptake
73.72800855172414,75.81626593103448,76.7218624137931,76.23967462068966,73.60239986206898,71.03619365517241,70.20924958620691,70.22780689655173,0.1435180000000001
71.20561579310345,77.04873379310344,78.9272687586207,77.88883986206896,73.65242744827586,70.46106234482758,70.19021055172415,70.20820689655173,0.1417282
71.11840013793103,76.96027448275863,78.69932303448276,77.73063462068966,73.63405765517241,70.44321917241379,70.24188551724139,70.25937241379312,0.16644449999999994
73.95151668965518,76.24741241379311,77.0827531724138,76.46147213793103,73.82561448275862,71.05220524137933,70.22517779310346,70.24217241379311,0.16446379999999994
74.69926103448276,75.74441737931033,76.23225503448276,75.88891062068966,73.94820579310345,71.38398620689655,70.3481495862069,70.22577241379311,0.16259350000000006
74.89251606896552,75.52044055172415,75.93851048275862,75.52587379310346,74.14108827586207,71.7163427586207,70.47248131034485,70.27973793103448,0.16086079999999997
75.01698993103447,75.57529627586206,75.99331903448277,75.65010096551724,74.19585034482759,71.77149420689655,70.45810489655173,70.26513793103447,0.15915030000000008
75.14183248275862,76.25566868965517,76.7431847586207,76.26102896551724,74.18221503448277,71.47989944827587,70.37476296551723,70.25113793103448,0.15752709999999998
74.43466455172414,76.79792441379311,77.70180979310346,76.9420488275862,74.16895848275863,71.05037365517241,70.22303834482759,70.23793793103448,0.1559542
72.13115075862069,78.17370731034484,79.91056910344828,78.38713337931036,73.8091699310345,70.34383462068965,70.2109932413793,70.22533793103447,0.15447050000000007
71.21745496551725,78.78604248275863,80.59202813793104,78.79116482758621,73.51967255172413,70.26278179310346,70.26869075862069,70.28290344827587,0.15293259999999992
74.46860455172416,77.31660193103448,78.35886668965519,77.46035806896552,74.20251006896551,70.8765644137931,70.25761703448276,70.27150344827587,0.1512818
75.70666565517243,76.9584071724138,77.51488820689654,76.8244627586207,74.330404,71.35203227586207,70.24712613793105,70.26050344827587,0.14970889999999992
75.69652668965519,76.60076937931035,76.94900710344828,76.39752896551725,74.45867668965519,71.75815089655173,70.3757319310345,70.25010344827587,0.148195
75.89457468965517,76.66008082758621,76.93894820689655,76.38739186206898,74.51798386206897,71.8177151724138,70.43537220689655,70.24010344827587,0.14673299999999997
75.95413862068966,77.20549268965517,77.69216689655173,76.86320468965516,74.43917062068967,71.39221848275862,70.2873388275862,70.23050344827587,0.1453433
75.32109786206897,77.82024137931035,78.65377234482759,77.47807489655172,74.29120248275862,70.9669136551724,70.27840213793102,70.29086896551723,0.14399469999999995
73.37052282758621,79.05957848275862,80.58648331034483,78.64804827586207,73.79689172413794,70.33432855172416,70.27004827586207,70.28206896551724,0.14271049999999996
71.62905648275861,80.43758924137931,82.1029795862069,79.26329393103448,73.23380482758621,70.2567292413793,70.2616944137931,70.27366896551725,0.14142380000000013
74.88333993103448,78.35228606896551,79.3935791724138,77.94074703448277,74.13054593103448,70.66841186206896,70.25703179310345,70.26886896551724,0.14050089999999998
75.72327724137931,77.45944744827585,78.15406262068964,77.32512593103449,74.4856,71.23107213793104,70.26519137931034,70.27706896551724,0.141822
76.07842813793104,77.05196662068967,77.46925062068965,76.77903351724139,74.63281062068965,71.72495875862069,70.41225337931034,70.28566896551723,0.14316389999999996
75.53278737931034,76.22883613793103,76.57679696551725,76.02510593103449,74.36414496551724,71.73359255172414,70.42080151724137,70.29446896551724,0.18811570000000008
75.33363331034484,76.51565186206896,77.00232544827585,76.45091337931035,74.3042696551724,71.39586386206898,70.22167600000002,70.23450344827587,0.18933649999999994
74.64969282758621,76.87236137931033,77.63679951724139,76.94643724137931,74.17523944827586,70.91962855172414,70.23119551724139,70.24410344827587,0.1905730000000001
72.92500186206897,77.85403062068966,79.03511000000002,77.7202635862069,73.7690215172414,70.37423586206897,70.2411035862069,70.25430344827588,0.19184769999999995
69.46566531034482,79.11416110344827,80.91990462068965,78.70286372413794,73.15496013793104,70.24551420689656,70.25140020689656,70.26490344827587,0.1931615000000001
73.50105951724137,76.83532855172415,77.87778455172413,77.11815862068967,73.99883296551725,70.67292951724139,70.26208537931035,70.27610344827588,0.19433049999999993
74.20656834482757,75.87538096551724,76.64031703448276,76.36648372413792,74.28814096551724,71.37850924137932,70.27354765517242,70.28770344827588,0.19558060000000002
74.21836641379309,75.1238151724138,75.68076062068965,75.61518427586206,74.3002612413793,71.73753462068966,70.35475255172413,70.23053793103448,0.19681020000000002
74.16138331034483,74.78938427586208,75.20750206896552,75.21152827586207,74.24379475862068,71.95862896551725,70.5758312413793,70.24333793103447,0.1981281000000003
73.89695062068965,74.9417964137931,75.56834937931033,75.64184110344827,74.32677434482758,71.763436,70.3805912413793,70.25693793103447,0.19948940000000004
73.28529386206897,75.30314731034483,76.20785289655173,76.21196220689656,74.34097779310345,71.36057903448277,70.25528813793103,70.27113793103447,0.20088319999999993
71.70222082758622,75.94333075862069,77.33477193103448,76.991608,74.00864924137932,70.61059213793104,70.2005047586207,70.21657241379312,0.20225999999999997
66.74161537931036,77.48823475862069,79.78339862068965,78.537008,73.3989435862069,70.20888634482759,70.21585255172414,70.23257241379311,0.2037539000000001
71.59396931034483,75.2114444137931,76.53400944827588,76.60803848275862,74.18028979310346,70.92022193103449,70.23217172413794,70.2491724137931,0.20506340000000003
72.51430151724138,74.1862444137931,75.09188068965517,75.51378868965517,74.26762510344828,71.56335944827588,70.31901062068965,70.26697241379311,0.20642539999999995
72.67103572413794,73.57892193103449,74.20669179310346,74.69821682758621,74.07777268965518,71.9296755862069,70.54611186206898,70.21640689655173,0.2078248000000002
72.41231772413792,73.04205020689656,73.60034537931035,74.0927328275862,73.81952289655172,72.22760179310346,70.84392710344828,70.23640689655173,0.20924990000000007
72.1541527586207,73.1321804137931,73.82996758620689,74.4617768275862,73.97999006896553,71.97035034482758,70.6560695862069,70.25780689655173,0.21077139999999991
71.48016689655172,73.15427337931034,74.20031496551725,74.97175544827587,74.07224924137931,71.71425006896553,70.33028103448277,70.21084137931035,0.21229789999999987
70.11062682758622,73.59554344827586,75.13002379310345,75.83181793103448,74.16640220689655,71.11140358620689,70.21469172413794,70.23524137931035,0.21388240000000008
63.198340275862066,75.3621964137931,78.77826055172416,78.78412372413794,73.91402317241379,70.1614271724138,70.17039924137931,70.19187586206897,0.17954839999999997
69.81225413793105,73.1608695172414,74.97528448275862,76.0256907586207,74.4299231724138,71.30363158620689,70.19779213793103,70.22007586206897,0.18152110000000005
70.67707800000001,72.2144747586207,73.47126868965518,74.59337144827586,74.11179806896553,71.96077503448277,70.5760351724138,70.25027586206897,0.18367099999999995
70.98593779310345,71.68818537931035,72.59669751724138,73.64906703448275,73.65631006896552,72.20239862068965,70.8870611724138,70.21331034482759,0.1858460000000001
71.01911986206898,71.30354013793105,72.00339041379311,72.98644413793103,73.20309462068965,72.37697531034483,71.13145296551724,70.1791448275862,0.18812270000000014
70.4974439310345,71.13061848275862,72.04027303448277,73.16454813793104,73.38098468965516,72.20576510344827,70.96010889655173,70.21794482758621,0.19055389999999997
69.51019648275862,70.82106537931035,72.01098427586206,73.485464,73.56285172413794,72.0380084137931,70.72213062068967,70.19037931034484,0.1930891
67.69396386206897,70.44551724137932,72.4048024137931,74.36993062068966,73.95843296551725,71.66431448275863,70.34796979310345,70.16681379310344,0.1957165
61.27188551724139,70.63283255172415,74.55200379310345,76.86895048275862,74.42922924137932,70.73505917241378,70.18789372413792,70.21801379310344,0.1985898999999999
66.27207179310345,69.2940223448276,71.59878075862069,73.98741668965518,73.78616137931034,71.6301808275862,70.31319924137932,70.20484827586208,0.20099939999999994
67.72788524137931,68.84070096551724,70.32811268965519,72.36772413793103,73.0080031724138,71.9724271724138,70.7951831724138,70.19788275862068,0.20358100000000004
68.09264455172413,68.48501793103449,69.51149068965518,71.24449406896552,72.16599268965518,71.97176455172414,71.0749331724138,70.13544827586207,0.20626080000000008
68.14348068965518,68.19267613793103,68.93978289655172,70.47829365517242,71.40184855172414,71.76919379310345,71.2239403448276,70.26472413793104,0.20907130000000002
67.22050406896552,67.382536,68.31327089655173,70.09375475862069,71.2780895172414,71.64767586206897,71.10271944827586,70.25007586206895,0.21206259999999996
65.88502475862069,66.40629434482757,67.72552165517243,70.02247503448275,71.30949503448275,71.60912937931035,70.99412648275863,70.26282068965517,0.21519110000000014
63.531219517241375,65.0188587586207,67.16460482758622,70.37559944827585,71.77855544827587,71.72770013793104,70.9010755862069,70.21470344827587,0.21849060000000012
56.89435055172414,62.71198124137932,67.22752696551724,72.32503710344828,73.46870013793104,71.86680013793104,70.58141034482759,70.17968965517242,0.22206440000000002
60.48879131034483,62.484990068965516,65.22727986206897,69.4013023448276,71.37183296551724,71.74884055172413,71.0644664137931,70.28462068965518,0.2251213
63.745579793103445,64.24851972413794,65.77232413793104,68.5911867586207,70.3035932413793,71.18243006896552,70.9218703448276,70.36024827586208,0.22351730000000003
65.67365255172415,65.75179337931034,66.7362344137931,68.79320551724139,70.20434262068966,71.10020827586207,70.98034013793104,70.38715862068966,0.22012259999999995
66.98103565517242,66.87554372413794,67.56239124137932,69.12922234482758,70.28295048275862,71.11208593103449,70.99082620689656,70.37420000000002,0.2168369
67.49255013793103,67.53441296551725,68.36766344827588,70.0579764137931,71.12440855172413,71.49450068965517,70.95002586206897,70.32366896551724,0.19367560000000003
67.4122515862069,67.86781737931035,69.06463551724138,71.01980993103447,71.94331475862069,71.67980386206898,70.85327648275863,70.21127586206896,0.19008029999999995
65.99405731034483,75.48880248275863,78.4850748275862,78.21231310344828,73.76150993103448,70.35777131034483,70.22712537931035,70.24844137931035,0.17840179999999994
67.45472731034484,75.46336772413794,78.11062937931034,77.97707020689656,73.94530220689656,70.33359668965518,70.20264662068966,70.22304137931035,0.17625229999999992
